Date,EUtranCell,PSData,Users,Vendor,region,PID
2021-08-16,LD01890L18F1C,1.48,1.0479,Ericsson,Salalah Festival Area,D0189
2021-08-16,LD02150L18F1A,92.61,33.9594,Ericsson,Salalah Ittin,D0215
2021-08-16,LD02150L18F1B,156.8,60.7387,Ericsson,Salalah Ittin,D0215
2021-08-16,LD02240L18F1A,112.56,37.6308,Ericsson,Salalah Ittin,D0224
2021-08-16,LD02240L18F1B,82.62,29.5116,Ericsson,Salalah Ittin,D0224
2021-08-16,LD02240L8F1A,86.49,53.5193,Ericsson,Salalah Ittin,D0224
2021-08-16,LD07130L18F1A,36.38,14.1263,Ericsson,Salalah Ittin,D0713
2021-08-16,LD07130L18F1C,25.09,8.4684,Ericsson,Salalah Ittin,D0713
2021-08-16,LK01620L18F1B,41.98,22.9177,Ericsson,Nizwa Souq,K0162
2021-08-16,LK01640L18F1A,61.56,39.4894,Ericsson,Nizwa Souq,K0164
2021-08-16,LK01640L18F1B,38.09,17.1226,Ericsson,Nizwa Souq,K0164
2021-08-16,LK01640L18F1C,44.73,20.7658,Ericsson,Nizwa Souq,K0164
2021-08-16,LK04310L21F1A,1.82,0.8835,Ericsson,Nizwa Souq,K0431
2021-08-16,LS00040L8F1B,47.6,19.2833,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-16,LS00070L8F1C,73.14,20.5449,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-16,LS00370L18F1A,111.89,41.6514,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-16,LS00370L18F1B,167.02,43.2576,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-16,LS00370L18F1C,343.91,61.4189,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-16,LS00400L18F1B,26.54,8.4171,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-16,LS00400L18F1C,269.26,22.6221,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-16,LS00410L18F1C,61.9,23.0989,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-16,LS00450L8F1B,90.99,30.241,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-16,LS00460L8F1B,14.27,5.9553,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-16,LS00560L18F1A,80.36,25.1013,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-16,LS00560L18F1C,116.2,30.824,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-16,LS00570L18F1B,108.73,26.2231,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-16,LS00580L18F1A,168.59,47.8973,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-16,LS00580L18F1B,171.32,33.4652,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-16,LS00610L18F1B,155.98,41.6891,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-16,LS00630L18F1A,111.07,34.0487,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-17,LD01810L18F1B,1.96,0.8274,Ericsson,Salalah Festival Area,D0181
2021-08-17,LD01810L26F1C,1.68,0.7855,Ericsson,Salalah Festival Area,D0181
2021-08-17,LD01810L8F1B,2.92,1.1741,Ericsson,Salalah Festival Area,D0181
2021-08-17,LD01870L18F1A,3.51,1.2807,Ericsson,Salalah Festival Area,D0187
2021-08-17,LD01870L26F1C,0.95,0.7229,Ericsson,Salalah Festival Area,D0187
2021-08-17,LD01870L8F1A,2.37,0.7568,Ericsson,Salalah Festival Area,D0187
2021-08-17,LD01890L18F1A,11.06,4.5245,Ericsson,Salalah Festival Area,D0189
2021-08-17,LD01890L18F1C,1.99,1.1443,Ericsson,Salalah Festival Area,D0189
2021-08-17,LD02150L18F1A,108.18,44.2677,Ericsson,Salalah Ittin,D0215
2021-08-17,LD02150L18F1B,178.07,67.6753,Ericsson,Salalah Ittin,D0215
2021-08-17,LD02240L18F1A,120.09,40.9346,Ericsson,Salalah Ittin,D0224
2021-08-17,LD02240L18F1B,85.88,33.0453,Ericsson,Salalah Ittin,D0224
2021-08-17,LD02240L8F1A,88.39,62.194,Ericsson,Salalah Ittin,D0224
2021-08-17,LD07130L18F1A,35.2,14.5872,Ericsson,Salalah Ittin,D0713
2021-08-17,LD07130L18F1C,28.25,9.855,Ericsson,Salalah Ittin,D0713
2021-08-17,LK01620L18F1B,32.31,21.5064,Ericsson,Nizwa Souq,K0162
2021-08-17,LK01640L18F1A,59.47,40.063,Ericsson,Nizwa Souq,K0164
2021-08-17,LK01640L18F1B,47.28,17.1195,Ericsson,Nizwa Souq,K0164
2021-08-17,LK01640L18F1C,40.26,20.1473,Ericsson,Nizwa Souq,K0164
2021-08-17,LK04310L21F1A,1.81,1.005,Ericsson,Nizwa Souq,K0431
2021-08-17,LS00040L8F1B,42.63,17.6094,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-17,LS00070L8F1C,66.2,19.9892,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-17,LS00370L18F1A,104.13,41.0,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-17,LS00370L18F1B,146.03,43.6844,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-17,LS00370L18F1C,316.36,58.2265,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-17,LS00400L18F1B,22.72,7.9179,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-17,LS00400L18F1C,247.43,21.0755,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-17,LS00410L18F1C,61.52,22.6562,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-17,LS00450L8F1B,90.7,29.1636,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-17,LS00460L8F1B,12.27,7.6253,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-17,LS00560L18F1A,100.03,24.3333,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-17,LS00560L18F1C,97.79,30.3459,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-17,LS00570L18F1B,98.21,25.9636,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-17,LS00580L18F1A,174.81,46.3947,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-17,LS00580L18F1B,101.0,33.047,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-17,LS00610L18F1B,118.43,42.4677,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-17,LS00630L18F1A,94.33,35.5397,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-18,LD01810L18F1B,1.73,0.6854,Ericsson,Salalah Festival Area,D0181
2021-08-18,LD01810L26F1C,1.21,0.6602,Ericsson,Salalah Festival Area,D0181
2021-08-18,LD01810L8F1B,1.77,0.917,Ericsson,Salalah Festival Area,D0181
2021-08-18,LD01870L18F1A,3.29,1.0634,Ericsson,Salalah Festival Area,D0187
2021-08-18,LD01870L26F1C,0.77,0.6922,Ericsson,Salalah Festival Area,D0187
2021-08-18,LD01870L8F1A,2.24,0.6843,Ericsson,Salalah Festival Area,D0187
2021-08-18,LD01890L18F1A,15.28,4.5326,Ericsson,Salalah Festival Area,D0189
2021-08-18,LD01890L18F1C,2.42,1.153,Ericsson,Salalah Festival Area,D0189
2021-08-18,LD02150L18F1A,101.29,39.4641,Ericsson,Salalah Ittin,D0215
2021-08-18,LD02150L18F1B,168.65,66.2314,Ericsson,Salalah Ittin,D0215
2021-08-18,LD02240L18F1A,105.57,37.1594,Ericsson,Salalah Ittin,D0224
2021-08-18,LD02240L18F1B,93.17,32.5894,Ericsson,Salalah Ittin,D0224
2021-08-18,LD02240L8F1A,82.02,58.479,Ericsson,Salalah Ittin,D0224
2021-08-18,LD07130L18F1A,34.42,13.1372,Ericsson,Salalah Ittin,D0713
2021-08-18,LD07130L18F1C,27.13,9.5353,Ericsson,Salalah Ittin,D0713
2021-08-18,LK01620L18F1B,27.47,20.8337,Ericsson,Nizwa Souq,K0162
2021-08-18,LK01640L18F1A,64.31,40.0692,Ericsson,Nizwa Souq,K0164
2021-08-18,LK01640L18F1B,33.9,17.1424,Ericsson,Nizwa Souq,K0164
2021-08-18,LK01640L18F1C,43.72,19.8682,Ericsson,Nizwa Souq,K0164
2021-08-18,LK04310L21F1A,1.6,0.7592,Ericsson,Nizwa Souq,K0431
2021-08-18,LS00040L8F1B,45.94,18.5998,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-18,LS00070L8F1C,73.46,19.9852,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-18,LS00370L18F1A,137.78,42.1789,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-18,LS00370L18F1B,157.1,42.4498,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-18,LS00370L18F1C,307.12,60.4975,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-18,LS00400L18F1B,21.91,7.7777,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-18,LS00400L18F1C,238.28,20.6878,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-18,LS00410L18F1C,67.76,24.0256,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-18,LS00450L8F1B,86.99,27.1747,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-18,LS00460L8F1B,12.82,8.3543,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-18,LS00560L18F1A,83.99,23.5314,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-18,LS00560L18F1C,93.98,31.1284,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-18,LS00570L18F1B,86.74,25.1745,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-18,LS00580L18F1A,164.78,45.9235,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-18,LS00580L18F1B,104.06,33.5209,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-18,LS00610L18F1B,140.54,44.0366,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-18,LS00630L18F1A,92.77,33.1627,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-19,LD01810L18F1B,1.41,0.6654,Ericsson,Salalah Festival Area,D0181
2021-08-19,LD01810L26F1C,1.25,0.7203,Ericsson,Salalah Festival Area,D0181
2021-08-19,LD01810L8F1B,1.75,0.915,Ericsson,Salalah Festival Area,D0181
2021-08-19,LD01870L18F1A,3.24,1.145,Ericsson,Salalah Festival Area,D0187
2021-08-19,LD01870L26F1C,0.52,0.5268,Ericsson,Salalah Festival Area,D0187
2021-08-19,LD01870L8F1A,2.85,0.8275,Ericsson,Salalah Festival Area,D0187
2021-08-19,LD01890L18F1A,16.5,5.365,Ericsson,Salalah Festival Area,D0189
2021-08-19,LD01890L18F1C,2.48,1.4057,Ericsson,Salalah Festival Area,D0189
2021-08-19,LD02150L18F1A,100.42,40.7667,Ericsson,Salalah Ittin,D0215
2021-08-19,LD02150L18F1B,167.95,70.6895,Ericsson,Salalah Ittin,D0215
2021-08-19,LD02240L18F1A,115.77,39.3128,Ericsson,Salalah Ittin,D0224
2021-08-19,LD02240L18F1B,88.57,34.2254,Ericsson,Salalah Ittin,D0224
2021-08-19,LD02240L8F1A,92.84,62.2614,Ericsson,Salalah Ittin,D0224
2021-08-19,LD07130L18F1A,32.07,12.2759,Ericsson,Salalah Ittin,D0713
2021-08-19,LD07130L18F1C,30.52,9.6293,Ericsson,Salalah Ittin,D0713
2021-08-19,LK01620L18F1B,31.76,20.3992,Ericsson,Nizwa Souq,K0162
2021-08-19,LK01640L18F1A,72.14,45.2947,Ericsson,Nizwa Souq,K0164
2021-08-19,LK01640L18F1B,34.38,17.2555,Ericsson,Nizwa Souq,K0164
2021-08-19,LK01640L18F1C,42.93,23.3307,Ericsson,Nizwa Souq,K0164
2021-08-19,LK04310L21F1A,2.87,1.0089,Ericsson,Nizwa Souq,K0431
2021-08-19,LS00040L8F1B,52.52,20.7936,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-19,LS00070L8F1C,59.21,19.2285,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-19,LS00370L18F1A,139.52,43.0597,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-19,LS00370L18F1B,139.51,43.8395,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-19,LS00370L18F1C,280.18,58.5567,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-19,LS00400L18F1B,26.07,8.1488,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-19,LS00400L18F1C,275.54,24.2168,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-19,LS00410L18F1C,72.41,25.8784,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-19,LS00450L8F1B,82.99,28.172,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-19,LS00460L8F1B,23.52,9.1863,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-19,LS00560L18F1A,74.07,24.5749,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-19,LS00560L18F1C,82.19,31.7977,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-19,LS00570L18F1B,70.35,23.0705,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-19,LS00580L18F1A,185.53,46.5628,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-19,LS00580L18F1B,110.08,34.5864,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-19,LS00610L18F1B,148.47,45.4018,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-19,LS00630L18F1A,83.59,32.8119,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-20,LD01810L18F1B,0.86,0.4522,Ericsson,Salalah Festival Area,D0181
2021-08-20,LD01810L26F1C,1.44,0.8187,Ericsson,Salalah Festival Area,D0181
2021-08-20,LD01810L8F1B,1.49,0.8804,Ericsson,Salalah Festival Area,D0181
2021-08-20,LD01870L18F1A,3.21,1.0931,Ericsson,Salalah Festival Area,D0187
2021-08-20,LD01870L26F1C,0.85,0.4562,Ericsson,Salalah Festival Area,D0187
2021-08-20,LD01870L8F1A,2.33,0.712,Ericsson,Salalah Festival Area,D0187
2021-08-20,LD01890L18F1A,15.16,4.7725,Ericsson,Salalah Festival Area,D0189
2021-08-20,LD01890L18F1C,1.81,0.8939,Ericsson,Salalah Festival Area,D0189
2021-08-20,LD02150L18F1A,116.72,54.8935,Ericsson,Salalah Ittin,D0215
2021-08-20,LD02150L18F1B,175.4,71.4888,Ericsson,Salalah Ittin,D0215
2021-08-20,LD02240L18F1A,110.88,42.0663,Ericsson,Salalah Ittin,D0224
2021-08-20,LD02240L18F1B,92.01,33.6876,Ericsson,Salalah Ittin,D0224
2021-08-20,LD02240L8F1A,89.22,81.0462,Ericsson,Salalah Ittin,D0224
2021-08-20,LD07130L18F1A,36.95,13.8591,Ericsson,Salalah Ittin,D0713
2021-08-20,LD07130L18F1C,23.96,8.2745,Ericsson,Salalah Ittin,D0713
2021-08-20,LK01620L18F1B,44.49,22.9791,Ericsson,Nizwa Souq,K0162
2021-08-20,LK01640L18F1A,88.85,52.1609,Ericsson,Nizwa Souq,K0164
2021-08-20,LK01640L18F1B,45.47,19.6339,Ericsson,Nizwa Souq,K0164
2021-08-20,LK01640L18F1C,58.46,32.966,Ericsson,Nizwa Souq,K0164
2021-08-20,LK04310L21F1A,9.38,2.4802,Ericsson,Nizwa Souq,K0431
2021-08-20,LS00040L8F1B,53.72,21.0715,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-20,LS00070L8F1C,63.01,20.0281,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-20,LS00370L18F1A,112.78,42.8897,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-20,LS00370L18F1B,145.79,44.0576,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-20,LS00370L18F1C,293.49,56.1394,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-20,LS00400L18F1B,27.67,8.3269,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-20,LS00400L18F1C,307.57,27.0132,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-20,LS00410L18F1C,69.97,27.2285,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-20,LS00450L8F1B,105.59,26.9816,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-20,LS00460L8F1B,31.63,12.7509,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-20,LS00560L18F1A,70.86,25.5843,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-20,LS00560L18F1C,82.12,33.8898,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-20,LS00570L18F1B,92.17,24.3526,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-20,LS00580L18F1A,158.57,46.4648,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-20,LS00580L18F1B,115.32,33.0503,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-20,LS00610L18F1B,117.65,43.2872,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-20,LS00630L18F1A,107.52,33.4214,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-21,LD01810L18F1B,0.91,0.491,Ericsson,Salalah Festival Area,D0181
2021-08-21,LD01810L26F1C,3.73,1.3762,Ericsson,Salalah Festival Area,D0181
2021-08-21,LD01810L8F1B,1.33,0.8778,Ericsson,Salalah Festival Area,D0181
2021-08-21,LD01870L18F1A,3.34,1.2553,Ericsson,Salalah Festival Area,D0187
2021-08-21,LD01870L26F1C,0.89,0.5703,Ericsson,Salalah Festival Area,D0187
2021-08-21,LD01870L8F1A,2.93,0.7247,Ericsson,Salalah Festival Area,D0187
2021-08-21,LD01890L18F1A,17.8,5.7797,Ericsson,Salalah Festival Area,D0189
2021-08-21,LD01890L18F1C,2.84,1.3649,Ericsson,Salalah Festival Area,D0189
2021-08-21,LD02150L18F1A,113.88,48.6576,Ericsson,Salalah Ittin,D0215
2021-08-21,LD02150L18F1B,181.11,77.8296,Ericsson,Salalah Ittin,D0215
2021-08-21,LD02240L18F1A,114.4,38.7176,Ericsson,Salalah Ittin,D0224
2021-08-21,LD02240L18F1B,84.6,32.1601,Ericsson,Salalah Ittin,D0224
2021-08-21,LD02240L8F1A,83.9,51.2892,Ericsson,Salalah Ittin,D0224
2021-08-21,LD07130L18F1A,32.33,12.6428,Ericsson,Salalah Ittin,D0713
2021-08-21,LD07130L18F1C,19.56,7.9344,Ericsson,Salalah Ittin,D0713
2021-08-21,LK01620L18F1B,40.85,21.1373,Ericsson,Nizwa Souq,K0162
2021-08-21,LK01640L18F1A,80.99,44.411,Ericsson,Nizwa Souq,K0164
2021-08-21,LK01640L18F1B,43.41,18.1238,Ericsson,Nizwa Souq,K0164
2021-08-21,LK01640L18F1C,60.49,24.652,Ericsson,Nizwa Souq,K0164
2021-08-21,LK04310L21F1A,2.5,1.1789,Ericsson,Nizwa Souq,K0431
2021-08-21,LS00040L8F1B,51.98,21.6579,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-21,LS00070L8F1C,61.8,20.0057,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-21,LS00370L18F1A,120.61,39.4774,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-21,LS00370L18F1B,158.31,43.3777,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-21,LS00370L18F1C,296.17,54.8099,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-21,LS00400L18F1B,27.58,8.0083,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-21,LS00400L18F1C,246.09,25.7117,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-21,LS00410L18F1C,73.43,25.3633,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-21,LS00450L8F1B,91.86,28.1473,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-21,LS00460L8F1B,46.04,12.0668,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-21,LS00560L18F1A,63.67,24.7322,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-21,LS00560L18F1C,90.72,30.4098,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-21,LS00570L18F1B,92.73,23.311,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-21,LS00580L18F1A,158.61,49.5344,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-21,LS00580L18F1B,110.87,34.8209,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-21,LS00610L18F1B,154.62,40.5882,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-21,LS00630L18F1A,102.78,31.0878,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-22,LD01810L18F1B,2.19,0.5168,Ericsson,Salalah Festival Area,D0181
2021-08-22,LD01810L26F1C,2.87,1.0953,Ericsson,Salalah Festival Area,D0181
2021-08-22,LD01810L8F1B,2.35,1.1101,Ericsson,Salalah Festival Area,D0181
2021-08-22,LD01870L18F1A,3.84,1.3275,Ericsson,Salalah Festival Area,D0187
2021-08-22,LD01870L26F1C,0.7,0.554,Ericsson,Salalah Festival Area,D0187
2021-08-22,LD01870L8F1A,1.86,0.6497,Ericsson,Salalah Festival Area,D0187
2021-08-22,LD01890L18F1A,17.71,6.2462,Ericsson,Salalah Festival Area,D0189
2021-08-22,LD01890L18F1C,2.99,1.4688,Ericsson,Salalah Festival Area,D0189
2021-08-22,LD02150L18F1A,109.52,38.1033,Ericsson,Salalah Ittin,D0215
2021-08-22,LD02150L18F1B,173.91,74.9032,Ericsson,Salalah Ittin,D0215
2021-08-22,LD02240L18F1A,120.61,35.9428,Ericsson,Salalah Ittin,D0224
2021-08-22,LD02240L18F1B,83.3,31.6506,Ericsson,Salalah Ittin,D0224
2021-08-22,LD02240L8F1A,83.11,46.365,Ericsson,Salalah Ittin,D0224
2021-08-22,LD07130L18F1A,31.52,12.8038,Ericsson,Salalah Ittin,D0713
2021-08-22,LD07130L18F1C,25.51,8.5775,Ericsson,Salalah Ittin,D0713
2021-08-22,LK01620L18F1B,49.68,21.2615,Ericsson,Nizwa Souq,K0162
2021-08-22,LK01640L18F1A,50.81,32.3833,Ericsson,Nizwa Souq,K0164
2021-08-22,LK01640L18F1B,30.43,13.8713,Ericsson,Nizwa Souq,K0164
2021-08-22,LK01640L18F1C,31.91,18.3655,Ericsson,Nizwa Souq,K0164
2021-08-22,LK04310L21F1A,2.95,1.1734,Ericsson,Nizwa Souq,K0431
2021-08-22,LS00040L8F1B,45.67,19.5979,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-22,LS00070L8F1C,70.14,19.2188,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-22,LS00370L18F1A,107.89,38.2645,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-22,LS00370L18F1B,133.73,42.9289,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-22,LS00370L18F1C,278.41,57.0191,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-22,LS00400L18F1B,14.97,7.0716,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-22,LS00400L18F1C,256.36,24.6198,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-22,LS00410L18F1C,67.27,24.6164,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-22,LS00450L8F1B,90.81,27.5646,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-22,LS00460L8F1B,29.06,11.4942,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-22,LS00560L18F1A,52.93,23.8377,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-22,LS00560L18F1C,73.78,29.5907,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-22,LS00570L18F1B,61.65,22.4054,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-22,LS00580L18F1A,150.33,46.595,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-22,LS00580L18F1B,120.02,37.1722,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-22,LS00610L18F1B,115.88,50.6435,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-22,LS00630L18F1A,112.26,32.0275,Ericsson,Jaalan Bani Bu Hassan,S0063
2021-08-23,LD01810L18F1B,1.06,0.5724,Ericsson,Salalah Festival Area,D0181
2021-08-23,LD01810L26F1C,1.59,0.9691,Ericsson,Salalah Festival Area,D0181
2021-08-23,LD01810L8F1B,2.0,1.2322,Ericsson,Salalah Festival Area,D0181
2021-08-23,LD01870L18F1A,3.75,1.3273,Ericsson,Salalah Festival Area,D0187
2021-08-23,LD01870L26F1C,0.67,0.5235,Ericsson,Salalah Festival Area,D0187
2021-08-23,LD01870L8F1A,2.31,0.7333,Ericsson,Salalah Festival Area,D0187
2021-08-23,LD01890L18F1A,18.27,6.7079,Ericsson,Salalah Festival Area,D0189
2021-08-23,LD01890L18F1C,3.48,1.3337,Ericsson,Salalah Festival Area,D0189
2021-08-23,LD02150L18F1A,93.88,39.0569,Ericsson,Salalah Ittin,D0215
2021-08-23,LD02150L18F1B,167.77,79.0972,Ericsson,Salalah Ittin,D0215
2021-08-23,LD02240L18F1A,103.66,35.7655,Ericsson,Salalah Ittin,D0224
2021-08-23,LD02240L18F1B,93.41,32.5535,Ericsson,Salalah Ittin,D0224
2021-08-23,LD02240L8F1A,89.66,47.248,Ericsson,Salalah Ittin,D0224
2021-08-23,LD07130L18F1A,34.1,12.1157,Ericsson,Salalah Ittin,D0713
2021-08-23,LD07130L18F1C,25.6,8.877,Ericsson,Salalah Ittin,D0713
2021-08-23,LK01620L18F1B,35.61,18.6474,Ericsson,Nizwa Souq,K0162
2021-08-23,LK01640L18F1A,87.3,38.7226,Ericsson,Nizwa Souq,K0164
2021-08-23,LK01640L18F1B,31.63,16.1214,Ericsson,Nizwa Souq,K0164
2021-08-23,LK01640L18F1C,50.51,26.0144,Ericsson,Nizwa Souq,K0164
2021-08-23,LK04310L21F1A,2.9,1.2739,Ericsson,Nizwa Souq,K0431
2021-08-23,LS00040L8F1B,52.57,20.4975,Ericsson,Jaalan Bani Bu Hassan,S0004
2021-08-23,LS00070L8F1C,61.59,19.1035,Ericsson,Jaalan Bani Bu Hassan,S0007
2021-08-23,LS00370L18F1A,92.4,38.3834,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-23,LS00370L18F1B,122.74,40.6061,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-23,LS00370L18F1C,263.9,56.6205,Ericsson,Jaalan Bani Bu Ali,S0037
2021-08-23,LS00400L18F1B,16.35,7.3865,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-23,LS00400L18F1C,239.6,23.1988,Ericsson,Jaalan Bani Bu Ali,S0040
2021-08-23,LS00410L18F1C,60.0,22.9081,Ericsson,Jaalan Bani Bu Ali,S0041
2021-08-23,LS00450L8F1B,93.89,28.4108,Ericsson,Jaalan Bani Bu Hassan,S0045
2021-08-23,LS00460L8F1B,17.66,9.101,Ericsson,Jaalan Bani Bu Ali,S0046
2021-08-23,LS00560L18F1A,61.36,23.7939,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-23,LS00560L18F1C,77.36,30.5718,Ericsson,Jaalan Bani Bu Hassan,S0056
2021-08-23,LS00570L18F1B,41.04,21.7052,Ericsson,Jaalan Bani Bu Hassan,S0057
2021-08-23,LS00580L18F1A,181.35,45.1513,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-23,LS00580L18F1B,107.86,38.5352,Ericsson,Jaalan Bani Bu Hassan,S0058
2021-08-23,LS00610L18F1B,119.4,48.3295,Ericsson,Jaalan Bani Bu Hassan,S0061
2021-08-23,LS00630L18F1A,110.19,29.6462,Ericsson,Jaalan Bani Bu Hassan,S0063
